ACCT_ID,FIRST_YR_CUSTOMER,COUNTRY,ACCT_MGR_STATUS,ACCT_REVENUE_CAT,ACCT_EMPLOYEE_CAT,ACCT_TYPE,NPS_SCORE_2015,NPS_SCORE_2016,MEDICAL_REVENUE_2015,SCIENTIFIC_REVENUE_2015,TECHNICAL_REVENUE_2015,MEDICAL_REVENUE_2016,SCIENTIFIC_REVENUE_2016,TECHNICAL_REVENUE_2016,MEDICAL_NO_SESSIONS_2015,SCIENTIFIC_NO_SESSIONS_2015,TECHNICAL_NO_SESSIONS_2015,MEDICAL_NO_SESSIONS_2016,SCIENTIFIC_NO_SESSIONS_2016,TECHNICAL_NO_SESSIONS_2016,USERS_2015,USERS_2016,STATUS
53163931,2015,SPAIN,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Academic,0.0,,57.0,38.0,47.5,63.0,,52.5,6.0,5.0,5.0,25.0,,2.0,1.0,1.0,Active
53208275,2015,UNITED STATES,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate,,,,,164.0,,,,,,96.0,,,,4.0,,Canceled
53227738,2015,UNITED STATES,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Academic,,,57.0,38.0,47.5,155.61,107.73,131.67,20.0,,,3.0,1.0,1.0,1.0,3.0,Active
53296586,2015,UNITED STATES,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Corporate,,8.0,57.0,38.0,47.5,163.8,113.4,,6.0,2.0,1.0,34.0,31.0,,1.0,3.0,Active
53360868,2015,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Academic,,,,,250.0,,210.0,,,,115.0,,5.0,,5.0,5.0,Active
53373726,2015,NETHERLANDS,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Academic,7.0,,,,164.0,,,,,,64.0,,,,4.0,,Canceled
53377668,2015,FRANCE,SENIOR MANAGER,$50-$100m,100 - 500 employees,Research,,,,192.0,228.0,,,239.4,,8.0,21.0,,,30.0,6.0,6.0,Active
53407770,2015,RUSSIA,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Corporate,,,,136.0,164.0,201.6,,172.2,,,76.0,8.0,,111.0,4.0,4.0,Active
53579330,2015,UNITED KINGDOM,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research,,10.0,60.0,,50.0,,79.8,,1.0,,5.0,,20.0,,1.0,2.0,Active
53591500,2015,GERMANY,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Corporate,7.0,,,,94.0,163.8,,,,,50.0,69.0,,,2.0,3.0,Active
53661778,2015,GERMANY,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Corporate,,,60.0,,,,,,2.0,,,,,,1.0,,Canceled
53699058,2015,NETHERLANDS,MANAGER,$20-$50m,11 - 50 employees,Research,,,60.0,,50.0,,,52.5,2.0,,12.0,,,34.0,1.0,1.0,Active
53704670,2015,GERMANY,MANAGER,$100-$500m,501 - 1000 employees,Academic,8.0,7.0,300.0,200.0,,315.0,,,8.0,56.0,,,,,5.0,5.0,Active
53766532,2015,UNITED STATES,BOARD DIRECTOR,$1bn+,5000+ employees,Research,,,60.0,,50.0,63.0,42.0,,9.0,,1.0,19.0,12.0,,1.0,1.0,Active
53774609,2015,GERMANY,MANAGER,$500m-$1bn,1001 - 5000 employees,Academic,,,300.0,200.0,,,,,5.0,45.0,,,,,5.0,,Canceled
53837654,2015,GERMANY,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Research,,,156.0,,,,,,42.0,,,,,,3.0,,Canceled
53878296,2015,UNITED KINGDOM,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Research,9.0,,,,50.0,,,,,,21.0,,,,1.0,,Canceled
53887106,2015,GERMANY,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Academic,,,57.0,38.0,47.5,,42.0,52.5,8.0,,1.0,,26.0,3.0,1.0,1.0,Active
53905392,2015,SPAIN,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Corporate,,,,,50.0,,42.0,,,,19.0,,45.0,,1.0,1.0,Active
53913671,2015,FRANCE,MANAGER,$20-$50m,11 - 50 employees,Research,,,,136.0,164.0,,,262.5,,12.0,31.0,,,125.0,4.0,5.0,Active
53930816,2015,SPAIN,SENIOR MANAGER,Less than $20m,11 - 50 employees,Research,9.0,,57.0,38.0,47.5,117.6,,98.7,3.0,2.0,1.0,15.0,,2.0,1.0,2.0,Active
53935546,2015,BELGIUM,SENIOR MANAGER,$100-$500m,100 - 500 employees,Corporate,,,,40.0,50.0,,,,,,7.0,,,,1.0,,Canceled
53973993,2015,UNITED STATES,MANAGER,$20-$50m,11 - 50 employees,Academic,,,60.0,,50.0,,,138.6,1.0,,12.0,,,36.0,1.0,3.0,Active
54005998,2015,FRANCE,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Research,8.0,,,40.0,50.0,,,,,,1.0,,,,1.0,,Canceled
54031869,2015,UNITED STATES,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate,,,300.0,,,,201.6,,,,,,90.0,,5.0,6.0,Active
54037036,2015,BELGIUM,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic,,,60.0,,50.0,163.8,,138.6,1.0,,11.0,2.0,,9.0,1.0,3.0,Active
54110472,2015,UNITED STATES,MANAGER,Less than $20m,0 - 10 employees,Corporate,9.0,,,,132.0,201.6,,,,,15.0,120.0,,,3.0,4.0,Active
54173095,2015,FRANCE,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate,,3.0,,,228.0,,,239.4,,,126.0,,,258.0,6.0,6.0,Active
54199432,2015,IRELAND,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Corporate,10.0,7.0,57.0,38.0,47.5,59.85,39.9,49.88,5.0,11.0,5.0,2.0,5.0,6.0,1.0,1.0,Active
54250735,2015,NETHERLANDS,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Research,,,105.28,71.44,88.36,,79.8,98.7,,,1.0,,4.0,77.0,2.0,2.0,Active
54266113,2015,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Corporate,,,60.0,,50.0,63.0,,52.5,7.0,,11.0,2.0,,3.0,1.0,1.0,Active
54295982,2015,RUSSIA,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Academic,,,60.0,40.0,,,,,5.0,2.0,,,,,1.0,,Canceled
54311065,2015,FRANCE,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Academic,7.0,8.0,,,132.0,,142.8,,,,81.0,,152.0,,3.0,4.0,Active
54349442,2015,GERMANY,MANAGER,$50-$100m,100 - 500 employees,Academic,,9.0,264.0,192.0,,,201.6,,52.0,19.0,,,54.0,,6.0,6.0,Active
54558370,2015,FRANCE,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate,,10.0,,,50.0,63.0,,,,,25.0,11.0,,,1.0,1.0,Active
54568120,2015,UNITED STATES,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate,,,,,50.0,,,,,,7.0,,,,1.0,,Canceled
54588545,2015,NETHERLANDS,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Academic,9.0,,300.0,200.0,,,210.0,,48.0,16.0,,,130.0,,5.0,5.0,Active
54591690,2015,SPAIN,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Research,10.0,,57.0,38.0,47.5,155.61,107.73,131.67,29.0,2.0,5.0,63.0,23.0,35.0,1.0,3.0,Active
54598698,2015,GERMANY,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Academic,,3.0,,136.0,164.0,,201.6,239.4,,99.0,28.0,,166.0,49.0,4.0,6.0,Active
54617985,2015,GERMANY,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Research,,,60.0,40.0,,,,,,4.0,,,,,1.0,,Canceled
54665203,2015,SPAIN,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Corporate,1.0,,60.0,,50.0,63.0,,52.5,8.0,,2.0,,,3.0,1.0,1.0,Active
54678240,2015,UNITED STATES,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Research,,,60.0,40.0,,,,,6.0,2.0,,,,,1.0,,Canceled
54688566,2015,NETHERLANDS,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Research,8.0,,,,50.0,163.8,,,,,35.0,18.0,,,1.0,3.0,Active
54757679,2015,GERMANY,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Corporate,10.0,7.0,60.0,,,,79.8,,8.0,,,,10.0,,1.0,2.0,Active
54787726,2015,SPAIN,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Research,,,105.28,71.44,88.36,117.6,,98.7,24.0,2.0,4.0,,,15.0,2.0,2.0,Active
54794479,2015,FRANCE,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Corporate,,,264.0,,,,,239.4,186.0,,,,,228.0,6.0,6.0,Active
54806670,2015,GERMANY,SENIOR MANAGER,$1bn+,5000+ employees,Academic,,,,40.0,50.0,,,,,5.0,11.0,,,,1.0,,Canceled
54840647,2015,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Academic,,,60.0,40.0,,,,,5.0,15.0,,,,,1.0,,Canceled
54855085,2015,NETHERLANDS,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic,,,,,50.0,,,,,,9.0,,,,1.0,,Canceled
54872396,2015,UNITED KINGDOM,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Academic,,,105.28,71.44,88.36,110.54,75.01,92.78,33.0,18.0,1.0,61.0,10.0,18.0,2.0,2.0,Active
54890959,2015,UNITED KINGDOM,SENIOR MANAGER,$20-$50m,11 - 50 employees,Academic,,,60.0,40.0,,,,,,3.0,,,,,1.0,,Canceled
54973319,2015,UNITED KINGDOM,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Corporate,9.0,,,,50.0,,79.8,,,,10.0,,62.0,,1.0,2.0,Active
54998920,2015,UNITED KINGDOM,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic,,,60.0,,,,,52.5,16.0,,,,,32.0,1.0,1.0,Active
55125695,2015,SPAIN,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Research,9.0,,57.0,38.0,47.5,155.61,107.73,131.67,1.0,1.0,,2.0,14.0,,1.0,3.0,Active
55210627,2015,IRELAND,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Research,,,,,50.0,,,,,,3.0,,,,1.0,,Canceled
55220327,2015,RUSSIA,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Academic,,,60.0,,,,79.8,,2.0,,,,70.0,,1.0,2.0,Active
55270215,2015,BELGIUM,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate,,,60.0,,50.0,117.6,,98.7,,,14.0,52.0,,35.0,1.0,2.0,Active
55295733,2015,FRANCE,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Academic,,10.0,,136.0,164.0,277.2,,239.4,,15.0,96.0,116.0,,27.0,4.0,6.0,Active
55309042,2015,UNITED KINGDOM,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Academic,8.0,10.0,60.0,,50.0,163.8,,138.6,18.0,,3.0,,,35.0,1.0,3.0,Active
55313464,2015,RUSSIA,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Academic,10.0,,60.0,,50.0,,113.4,138.6,3.0,,2.0,,17.0,57.0,1.0,3.0,Active
55340653,2015,UNITED KINGDOM,MANAGER,Less than $20m,0 - 10 employees,Corporate,,,60.0,,,,,,7.0,,,,,,1.0,,Canceled
55368565,2015,SPAIN,BOARD DIRECTOR,$1bn+,5000+ employees,Academic,,,60.0,,50.0,63.0,,52.5,8.0,,14.0,7.0,,1.0,1.0,1.0,Active
55383241,2015,BELGIUM,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Research,,9.0,,,132.0,,142.8,,,,105.0,,96.0,,3.0,4.0,Active
55395279,2015,SPAIN,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Research,,,60.0,,,,42.0,,17.0,,,,41.0,,1.0,1.0,Active
55412877,2015,IRELAND,MANAGER,$1bn+,1001 - 5000 employees,Academic,,,,136.0,164.0,277.2,,239.4,,56.0,99.0,109.0,,70.0,4.0,6.0,Active
55422132,2015,SPAIN,SENIOR MANAGER,Less than $20m,0 - 10 employees,Research,,,156.0,,,,142.8,,24.0,,,,100.0,,3.0,4.0,Active
55439730,2015,SPAIN,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research,,,,192.0,228.0,,201.6,239.4,,92.0,27.0,,23.0,210.0,6.0,6.0,Active
55442510,2015,GERMANY,MANAGER,$20-$50m,51 - 100 employees,Research,8.0,,,,50.0,,79.8,,,,22.0,,28.0,,1.0,2.0,Active
55454270,2015,UNITED KINGDOM,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Research,7.0,,300.0,,,,,262.5,70.0,,,,,140.0,5.0,5.0,Active
55482808,2015,NETHERLANDS,SENIOR MANAGER,$20-$50m,51 - 100 employees,Research,2.0,0.0,57.0,38.0,47.5,117.6,,98.7,14.0,4.0,4.0,23.0,,40.0,1.0,2.0,Active
55518578,2015,UNITED KINGDOM,MANAGER,$50-$100m,51 - 100 employees,Research,,,112.0,76.0,,,,,2.0,18.0,,,,,2.0,,Canceled
55534626,2015,NETHERLANDS,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Research,,,57.0,38.0,47.5,,113.4,138.6,12.0,,3.0,,41.0,21.0,1.0,3.0,Active
55577894,2015,UNITED STATES,MANAGER,Less than $20m,0 - 10 employees,Corporate,7.0,,156.0,108.0,,,,,3.0,14.0,,,,,3.0,,Canceled
55589979,2015,RUSSIA,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic,,,,200.0,250.0,277.2,,239.4,,57.0,3.0,16.0,,253.0,5.0,6.0,Active
55631200,2015,UNITED KINGDOM,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Corporate,,,60.0,,50.0,163.8,,,4.0,,2.0,51.0,,,1.0,3.0,Active
55673509,2015,SPAIN,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Academic,,7.0,60.0,,,117.6,,,11.0,,,14.0,,,1.0,2.0,Active
55679771,2015,UNITED STATES,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Corporate,,10.0,60.0,,50.0,163.8,113.4,,1.0,,3.0,88.0,37.0,,1.0,3.0,Active
55692304,2015,IRELAND,SENIOR MANAGER,$100-$500m,100 - 500 employees,Research,10.0,7.0,,136.0,164.0,,201.6,,,9.0,14.0,,78.0,,4.0,6.0,Active
55710660,2015,SPAIN,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Academic,9.0,3.0,57.0,38.0,47.5,,42.0,52.5,,3.0,3.0,,18.0,5.0,1.0,1.0,Active
55713112,2015,GERMANY,MANAGER,$100-$500m,501 - 1000 employees,Academic,,,60.0,,,,,98.7,22.0,,,,,74.0,1.0,2.0,Active
55720279,2015,SPAIN,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic,,,,,228.0,,,239.4,,,144.0,,,6.0,6.0,6.0,Active
55744110,2015,GERMANY,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic,,,60.0,,50.0,,,98.7,,,,,,52.0,1.0,2.0,Active
55862403,2015,SPAIN,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate,4.0,,112.0,,,,113.4,,18.0,,,,117.0,,2.0,3.0,Active
55864663,2015,NETHERLANDS,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Research,,,,136.0,164.0,,201.6,,,23.0,72.0,,108.0,,4.0,6.0,Active
55920099,2015,GERMANY,MANAGER,$100-$500m,100 - 500 employees,Academic,,,156.0,108.0,,,,,2.0,24.0,,,,,3.0,,Canceled
55923028,2015,RUSSIA,MANAGER,$500m-$1bn,501 - 1000 employees,Research,,,60.0,40.0,,,,,1.0,2.0,,,,,1.0,,Canceled
55926326,2015,NETHERLANDS,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Corporate,,,,108.0,132.0,,,,,44.0,,,,,3.0,,Canceled
55928521,2015,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Academic,,,57.0,38.0,47.5,155.61,107.73,131.67,1.0,3.0,,26.0,57.0,,1.0,3.0,Active
55941572,2015,NETHERLANDS,MANAGER,Less than $20m,0 - 10 employees,Corporate,,9.0,57.0,38.0,47.5,111.72,75.81,93.77,6.0,,,16.0,3.0,2.0,1.0,2.0,Active
55963193,2015,UNITED KINGDOM,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic,9.0,10.0,57.0,38.0,47.5,155.61,107.73,131.67,,,,25.0,,,1.0,3.0,Active
56066603,2015,RUSSIA,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic,,2.0,60.0,,,,42.0,,39.0,,,,10.0,,1.0,1.0,Active
56125321,2015,UNITED STATES,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Corporate,9.0,,145.08,100.44,122.76,315.0,210.0,,45.0,6.0,7.0,45.0,169.0,,3.0,5.0,Active
56185489,2015,NETHERLANDS,MANAGER,$100-$500m,501 - 1000 employees,Corporate,,,,192.0,228.0,,201.6,,,17.0,12.0,,270.0,,6.0,6.0,Active
56265390,2015,FRANCE,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Academic,,8.0,57.0,38.0,47.5,59.85,39.9,49.88,,,,5.0,8.0,8.0,1.0,1.0,Active
56268566,2015,FRANCE,SENIOR MANAGER,$50-$100m,51 - 100 employees,Academic,,,264.0,192.0,,277.2,201.6,,17.0,174.0,,31.0,28.0,,6.0,6.0,Active
56373136,2015,SPAIN,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Academic,,,57.0,38.0,47.5,117.6,,98.7,16.0,5.0,9.0,50.0,,1.0,1.0,2.0,Active
56389495,2015,GERMANY,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Research,,,,40.0,50.0,,,,,1.0,9.0,,,,1.0,,Canceled
56460626,2015,RUSSIA,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic,,,57.0,38.0,47.5,155.61,107.73,131.67,2.0,4.0,29.0,40.0,22.0,9.0,1.0,3.0,Active
56527948,2015,SPAIN,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Research,,,57.0,38.0,47.5,59.85,39.9,49.88,3.0,3.0,1.0,9.0,1.0,5.0,1.0,1.0,Active
56551228,2015,UNITED STATES,MANAGER,Less than $20m,0 - 10 employees,Corporate,,,105.28,71.44,88.36,,113.4,138.6,6.0,,7.0,,119.0,3.0,2.0,3.0,Active
56568356,2015,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research,8.0,7.0,264.0,192.0,,,201.6,,7.0,40.0,,,54.0,,6.0,6.0,Active
56577024,2015,NETHERLANDS,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Academic,,,57.0,38.0,47.5,63.0,42.0,,16.0,3.0,4.0,23.0,11.0,,1.0,1.0,Active
56635501,2015,SPAIN,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate,4.0,,,,50.0,,42.0,,,,7.0,,16.0,,1.0,1.0,Active
56661444,2015,BELGIUM,MANAGER,$20-$50m,51 - 100 employees,Research,,,57.0,38.0,47.5,59.85,39.9,49.88,2.0,2.0,15.0,19.0,3.0,3.0,1.0,1.0,Active
56685074,2015,UNITED STATES,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic,9.0,,60.0,,50.0,,42.0,52.5,8.0,,17.0,,9.0,1.0,1.0,1.0,Active
56702862,2015,FRANCE,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Academic,,10.0,192.0,136.0,,201.6,,,40.0,75.0,,128.0,,,4.0,4.0,Active
56732250,2015,IRELAND,MANAGER,$1bn+,5000+ employees,Corporate,,,,40.0,50.0,,,,,1.0,1.0,,,,1.0,,Canceled
56769422,2015,FRANCE,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research,,,,,228.0,,201.6,,,,48.0,,222.0,,6.0,6.0,Active
56786819,2015,UNITED STATES,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Corporate,3.0,,,40.0,50.0,,,,,1.0,8.0,,,,1.0,,Canceled
56791208,2015,NETHERLANDS,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Corporate,,,264.0,192.0,,277.2,201.6,,59.0,114.0,,14.0,63.0,,6.0,6.0,Active
56792239,2015,IRELAND,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Corporate,8.0,,57.0,38.0,47.5,117.6,,98.7,5.0,,,61.0,,14.0,1.0,2.0,Active
56816586,2015,SPAIN,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Corporate,,,60.0,40.0,,,,,2.0,1.0,,,,,1.0,,Canceled
56837659,2015,FRANCE,MANAGER,$50-$100m,100 - 500 employees,Academic,10.0,,264.0,192.0,,,201.6,239.4,,11.0,,,21.0,14.0,6.0,6.0,Active
56874373,2015,SPAIN,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate,,,60.0,40.0,,,,,7.0,6.0,,,,,1.0,,Canceled
56966213,2015,RUSSIA,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Research,,,57.0,38.0,47.5,59.85,39.9,49.88,,,,11.0,2.0,12.0,1.0,1.0,Active
56972289,2015,FRANCE,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Research,,,264.0,,,,201.6,,,,,,30.0,,6.0,6.0,Active
57029652,2015,NETHERLANDS,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic,0.0,,60.0,,,,,,14.0,,,,,,1.0,,Canceled
57061791,2015,NETHERLANDS,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Research,,,57.0,38.0,47.5,155.61,107.73,131.67,2.0,4.0,10.0,5.0,9.0,15.0,1.0,3.0,Active
57141173,2015,NETHERLANDS,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate,10.0,,192.0,136.0,,277.2,,,16.0,71.0,,150.0,,,4.0,6.0,Active
57172495,2015,FRANCE,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Research,,,57.0,38.0,47.5,63.0,,52.5,12.0,14.0,2.0,14.0,,18.0,1.0,1.0,Active
57177742,2015,RUSSIA,MANAGER,$20-$50m,11 - 50 employees,Research,,,,,94.0,,,,,,14.0,,,,2.0,,Canceled
57189378,2015,IRELAND,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Research,,,60.0,40.0,,,,,10.0,5.0,,,,,1.0,,Canceled
57198808,2015,SPAIN,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Academic,0.0,,264.0,,,,201.6,,48.0,,,,36.0,,6.0,6.0,Active
57208338,2015,GERMANY,MANAGER,$1bn+,5000+ employees,Corporate,,,60.0,,,163.8,,,16.0,,,9.0,,,1.0,3.0,Active
57254161,2015,SPAIN,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Research,,,57.0,38.0,47.5,63.0,42.0,,,1.0,9.0,13.0,30.0,,1.0,1.0,Active
57285112,2015,FRANCE,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Academic,,,,,164.0,,,172.2,,,12.0,,,136.0,4.0,4.0,Active
57299693,2015,UNITED KINGDOM,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Academic,3.0,,57.0,38.0,47.5,63.0,42.0,,1.0,,,30.0,14.0,,1.0,1.0,Active
57370741,2015,GERMANY,SENIOR MANAGER,$20-$50m,11 - 50 employees,Academic,,,156.0,108.0,,,,,15.0,23.0,,,,,3.0,,Canceled
57376048,2015,RUSSIA,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research,,8.0,105.28,71.44,88.36,153.97,106.6,130.28,7.0,21.0,35.0,4.0,3.0,18.0,2.0,3.0,Active
57396885,2015,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Academic,4.0,,264.0,,,277.2,,,6.0,,,72.0,,,6.0,6.0,Active
57448643,2015,UNITED STATES,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Corporate,1.0,,,40.0,50.0,,,,,1.0,8.0,,,,1.0,,Canceled
57461977,2015,BELGIUM,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Academic,,,,40.0,50.0,,,,,1.0,14.0,,,,1.0,,Canceled
57465850,2015,UNITED STATES,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Research,7.0,,105.28,71.44,88.36,201.6,,172.2,21.0,41.0,3.0,6.0,,77.0,2.0,4.0,Active
57467489,2015,FRANCE,BOARD DIRECTOR,$1bn+,5000+ employees,Research,,,60.0,,50.0,,,98.7,,,3.0,,,28.0,1.0,2.0,Active
57538631,2015,UNITED KINGDOM,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research,,,60.0,,50.0,,113.4,,7.0,,6.0,,117.0,,1.0,3.0,Active
57557879,2015,RUSSIA,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Academic,,10.0,156.0,,,,142.8,,96.0,,,,148.0,,3.0,4.0,Active
57570415,2015,UNITED STATES,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic,,8.0,60.0,,,117.6,,,27.0,,,42.0,,,1.0,2.0,Active
57690748,2015,UNITED STATES,MANAGER,$50-$100m,100 - 500 employees,Corporate,,,57.0,38.0,47.5,,113.4,138.6,2.0,,,,40.0,52.0,1.0,3.0,Active
57728734,2015,UNITED STATES,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Academic,,,,,250.0,,,262.5,,,75.0,,,40.0,5.0,5.0,Active
57736243,2015,UNITED STATES,BOARD DIRECTOR,$1bn+,5000+ employees,Research,9.0,,60.0,40.0,,,,,,,,,,,1.0,,Canceled
57783095,2015,SPAIN,MANAGER,$20-$50m,11 - 50 employees,Research,8.0,,,136.0,164.0,,201.6,,,69.0,2.0,,48.0,,4.0,6.0,Active
57893366,2015,GERMANY,MANAGER,Less than $20m,11 - 50 employees,Academic,,10.0,,136.0,164.0,201.6,,,,1.0,134.0,160.0,,,4.0,4.0,Active
57897555,2015,IRELAND,SENIOR MANAGER,$100-$500m,100 - 500 employees,Research,,,,,50.0,,113.4,,,,16.0,,24.0,,1.0,3.0,Active
57965663,2015,RUSSIA,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate,,,300.0,200.0,,315.0,,,144.0,10.0,,125.0,,,5.0,5.0,Active
57983747,2015,GERMANY,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Research,,,57.0,38.0,47.5,155.61,107.73,131.67,18.0,,11.0,26.0,6.0,24.0,1.0,3.0,Active
58004726,2015,GERMANY,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic,,,105.28,71.44,88.36,189.5,134.23,161.87,4.0,,5.0,,,,2.0,4.0,Active
58019663,2015,NETHERLANDS,MANAGER,$20-$50m,11 - 50 employees,Research,,,57.0,38.0,47.5,59.85,39.9,49.88,2.0,4.0,1.0,14.0,3.0,19.0,1.0,1.0,Active
58067008,2015,FRANCE,SENIOR MANAGER,Less than $20m,0 - 10 employees,Academic,,,,,50.0,,,,,,7.0,,,,1.0,,Canceled
58099191,2015,UNITED STATES,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic,,,60.0,,50.0,163.8,,138.6,,,,39.0,,41.0,1.0,3.0,Active
58171640,2015,UNITED STATES,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Research,,,,40.0,50.0,,,,,,7.0,,,,1.0,,Canceled
