ACCT_ID,MEDICAL_REVENUE_2015,SCIENTIFIC_REVENUE_2015,TECHNICAL_REVENUE_2015,MEDICAL_REVENUE_2016,SCIENTIFIC_REVENUE_2016,TECHNICAL_REVENUE_2016
59730194,237.6,172.8,205.2,249.48,181.44,215.46
59733428,NA,40,50,NA,NA,NA
59733916,264,NA,NA,NA,201.6,NA
59755125,57,38,47.5,59.85,39.9,49.88
59762044,192,136,NA,277.2,NA,NA
59762418,60,NA,50,117.6,79.8,NA
59763686,57,38,47.5,NA,NA,NA
59765593,60,NA,50,63,NA,52.5
59777772,237.6,172.8,205.2,249.48,181.44,215.46
59784874,57,38,47.5,163.8,NA,138.6
59791762,237.6,172.8,205.2,277.2,201.6,NA
59797595,NA,NA,NA,290.4,NA,NA
59798698,57,38,47.5,NA,NA,NA
59803229,237.6,172.8,205.2,NA,201.6,239.4
59826300,57,38,47.5,NA,NA,NA
59842126,57,38,47.5,59.85,39.9,49.88
59842601,60,NA,50,117.6,NA,98.7
59846367,57,38,47.5,155.61,107.73,131.67
59847557,57,38,47.5,NA,42,52.5
59850553,57,38,47.5,59.85,39.9,49.88
59864320,57,38,47.5,63,NA,52.5
59874246,57,38,47.5,NA,NA,NA
59882576,237.6,172.8,205.2,249.48,181.44,215.46
59883928,NA,NA,NA,290.4,NA,250.8
59891489,57,38,47.5,163.8,NA,138.6
59903204,105.28,71.44,88.36,NA,NA,NA
59910384,57,38,47.5,NA,42,52.5
59913442,60,NA,NA,NA,NA,NA
59941203,NA,NA,NA,330,NA,275
59950680,NA,NA,50,NA,NA,NA
59972385,264,NA,228,NA,201.6,239.4
59990081,NA,NA,NA,66,NA,NA
59997253,60,NA,50,117.6,79.8,NA
59998796,60,NA,50,163.8,NA,NA
60010850,57,38,47.5,117.6,NA,98.7
60012081,NA,NA,NA,117.04,79.42,98.23
60016025,237.6,172.8,205.2,277.2,NA,239.4
60016602,60,NA,50,63,NA,NA
60019101,57,38,47.5,117.6,NA,98.7
60029565,NA,76,94,NA,NA,NA
60036757,57,38,47.5,117.6,79.8,NA
60060601,NA,NA,NA,275.88,200.64,238.26
60068045,NA,NA,NA,62.7,41.8,52.25
60074924,264,NA,228,277.2,NA,239.4
60098747,237.6,172.8,205.2,NA,201.6,239.4
60105427,NA,NA,NA,290.4,211.2,NA
60110056,60,NA,50,63,NA,52.5
60117970,NA,NA,NA,NA,211.2,NA
60128138,NA,NA,50,NA,42,NA
60134443,NA,NA,NA,330,NA,275
60135368,57,38,47.5,NA,NA,NA
60137194,237.6,172.8,205.2,277.2,NA,239.4
60137609,NA,NA,NA,163.02,112.86,137.94
60156502,105.28,71.44,88.36,NA,NA,NA
60161235,60,NA,50,NA,113.4,138.6
60162760,57,38,47.5,NA,NA,NA
60164111,NA,NA,NA,313.5,209,261.25
60184477,57,38,47.5,NA,NA,NA
60189786,NA,NA,50,NA,79.8,NA
60191918,NA,NA,NA,62.7,41.8,52.25
60193479,NA,NA,NA,66,NA,55
60197160,60,NA,NA,163.8,NA,NA
60208208,237.6,172.8,205.2,NA,201.6,239.4
60226127,192,NA,NA,315,NA,NA
60229903,60,NA,50,NA,113.4,NA
60236069,57,38,47.5,59.85,39.9,49.88
60239730,60,NA,50,117.6,NA,98.7
60247964,57,38,47.5,117.6,NA,98.7
60254279,237.6,172.8,205.2,249.48,181.44,215.46
60256660,300,NA,250,277.2,NA,NA
60265063,NA,NA,NA,62.7,41.8,52.25
60271397,273,182,227.5,277.2,NA,239.4
60278693,NA,NA,NA,NA,44,NA
60284235,57,38,47.5,59.85,39.9,49.88
60285854,57,38,47.5,NA,113.4,138.6
60301054,60,NA,50,117.6,79.8,NA
60316379,60,NA,50,163.8,NA,NA
60326106,60,NA,NA,NA,NA,NA
60337320,156,108,NA,NA,NA,NA
60340192,156,108,NA,NA,210,262.5
60368528,57,38,47.5,111.72,75.81,93.77
60380473,NA,NA,NA,NA,211.2,NA
60393481,NA,NA,NA,163.02,112.86,137.94
60402067,NA,NA,228,277.2,NA,NA
60419115,60,NA,50,NA,113.4,NA
60424125,NA,NA,94,NA,NA,NA
60435401,145.08,100.44,122.76,NA,NA,NA
60436023,NA,NA,NA,66,NA,55
60444629,237.6,172.8,205.2,249.48,181.44,215.46
60464011,264,NA,228,277.2,NA,239.4
60469979,57,38,47.5,163.8,113.4,NA
60501748,57,38,47.5,155.61,107.73,131.67
60512080,145.08,100.44,122.76,NA,113.4,138.6
60528020,300,NA,NA,NA,201.6,NA
60539298,NA,136,164,NA,NA,NA
60544333,NA,NA,NA,66,44,NA
60551187,NA,NA,50,NA,NA,NA
60556664,NA,200,250,277.2,NA,239.4
60564855,176.64,125.12,150.88,201.6,NA,172.2
60569442,NA,NA,NA,NA,44,NA
60571469,60,NA,50,163.8,113.4,NA
60572190,105.28,71.44,88.36,NA,NA,NA
60592922,300,NA,250,277.2,NA,239.4
60601962,57,38,47.5,111.72,75.81,93.77
60610152,NA,NA,94,NA,NA,NA
60615683,57,38,47.5,155.61,107.73,131.67
60629166,NA,NA,NA,62.7,41.8,52.25
60633012,60,NA,50,63,NA,NA
60637987,NA,NA,NA,NA,211.2,NA
60640338,60,NA,NA,NA,NA,NA
60644703,300,200,NA,277.2,NA,NA
60666422,145.08,100.44,122.76,163.8,NA,138.6
60685021,105.28,71.44,88.36,201.6,142.8,NA
60691806,60,NA,NA,NA,79.8,NA
60697443,NA,NA,164,NA,NA,172.2
60699268,105.28,71.44,88.36,117.6,NA,98.7
60701303,57,38,47.5,111.72,75.81,93.77
60705149,60,NA,50,117.6,NA,NA
60710788,264,NA,228,NA,201.6,239.4
60730738,NA,40,50,NA,NA,NA
60737124,57,38,47.5,NA,NA,NA
60747085,57,38,47.5,117.6,NA,98.7
60747771,NA,NA,164,NA,210,NA
60752102,NA,NA,NA,66,NA,55
60763443,300,200,NA,NA,201.6,239.4
60774612,237.6,172.8,205.2,249.48,181.44,215.46
60790413,60,NA,NA,63,NA,NA
60795279,NA,40,50,NA,NA,NA
60796071,NA,NA,NA,NA,211.2,250.8
60801802,NA,NA,NA,NA,118.8,NA
60819062,60,NA,50,NA,113.4,NA
60822309,60,NA,50,163.8,NA,138.6
60828552,60,NA,50,NA,79.8,NA
60828558,60,NA,50,63,NA,NA
60843830,57,38,47.5,NA,NA,NA
60864852,57,38,47.5,NA,NA,NA
60872012,NA,NA,NA,275.88,200.64,238.26
60881020,57,38,47.5,NA,NA,NA
60884496,57,38,47.5,NA,NA,NA
60891594,237.6,172.8,205.2,277.2,201.6,NA
60921406,57,38,47.5,163.8,NA,138.6
60929209,NA,NA,132,NA,NA,NA
60931976,264,NA,228,277.2,201.6,NA
60937019,300,200,NA,277.2,NA,239.4
60958405,237.6,172.8,205.2,277.2,NA,239.4
60969226,60,40,NA,NA,NA,NA
60986191,60,40,NA,NA,NA,NA
60995373,57,38,47.5,63,NA,52.5
61022938,176.64,125.12,150.88,255.02,185.47,220.25
61029142,60,NA,50,NA,NA,NA
61029625,57,38,47.5,111.72,75.81,93.77
61032578,60,NA,NA,NA,NA,NA
61040089,NA,NA,NA,NA,211.2,NA
61040531,57,38,47.5,59.85,39.9,49.88
61041525,60,NA,NA,NA,79.8,NA
61044365,57,38,47.5,111.72,75.81,93.77
61049038,NA,NA,94,NA,142.8,NA
61059927,237.6,172.8,205.2,277.2,NA,239.4
61062592,156,NA,NA,NA,NA,NA
61069712,273,182,227.5,286.65,191.1,238.88
61074037,60,NA,NA,NA,113.4,NA
61077920,60,NA,50,163.8,NA,138.6
61085213,237.6,172.8,205.2,277.2,201.6,NA
61090201,NA,NA,NA,NA,83.6,103.4
61091641,57,38,47.5,155.61,107.73,131.67
61099950,60,NA,NA,NA,NA,NA
61117326,57,38,47.5,59.85,39.9,49.88
61124137,57,38,47.5,117.6,NA,98.7
61158180,60,NA,50,NA,42,52.5
61164385,237.6,172.8,205.2,277.2,NA,239.4
61166625,60,NA,50,NA,42,52.5
61182159,NA,NA,NA,66,44,NA
61187408,60,NA,50,63,NA,NA
61195857,145.08,100.44,122.76,NA,NA,NA
61195879,NA,NA,NA,NA,44,NA
61196768,NA,NA,NA,66,NA,55
61197474,NA,NA,NA,290.4,NA,250.8
61199751,57,38,47.5,59.85,39.9,49.88
61208339,300,NA,250,NA,210,262.5
61210102,NA,NA,NA,NA,220,275
61216403,264,NA,228,NA,NA,239.4
61217488,273,182,227.5,315,210,NA
61219287,NA,NA,NA,62.7,41.8,52.25
61237683,57,38,47.5,NA,NA,NA
61240725,57,38,47.5,155.61,107.73,131.67
61248143,NA,NA,NA,313.5,209,261.25
61258767,60,NA,NA,63,NA,NA
61287126,NA,NA,NA,330,NA,275
61295864,60,NA,NA,NA,NA,NA
61299578,NA,NA,164,NA,NA,262.5
61317109,264,NA,NA,NA,201.6,NA
61317680,60,NA,50,117.6,79.8,NA
61318787,105.28,71.44,88.36,189.5,134.23,161.87
61320995,300,200,NA,NA,NA,NA
61324969,NA,NA,NA,275.88,200.64,238.26
61345327,NA,NA,NA,66,NA,55
61345452,60,NA,50,NA,79.8,98.7
61346821,112,NA,NA,NA,NA,NA
61347011,60,NA,50,NA,NA,138.6
61364179,57,38,47.5,111.72,75.81,93.77
61379150,NA,NA,50,NA,NA,NA
61411561,NA,NA,50,NA,NA,NA
61434646,176.64,125.12,150.88,277.2,NA,239.4
61438757,57,38,47.5,63,NA,52.5
61441863,57,38,47.5,155.61,107.73,131.67
61456315,57,38,47.5,59.85,39.9,49.88
61456782,300,200,NA,315,210,NA
61456829,NA,40,50,NA,NA,NA
61457625,60,NA,50,NA,NA,138.6
61463545,NA,NA,NA,62.7,41.8,52.25
61467949,60,NA,50,117.6,NA,98.7
61498436,264,NA,NA,NA,201.6,NA
61500573,60,NA,50,NA,NA,98.7
61506080,NA,NA,NA,62.7,41.8,52.25
61549451,60,NA,50,163.8,NA,NA
61554233,57,38,47.5,NA,NA,NA
61556018,57,38,47.5,NA,NA,NA
61565552,NA,NA,50,NA,79.8,NA
61569696,105.28,71.44,88.36,189.5,134.23,161.87
61573510,57,38,47.5,63,NA,52.5
61583196,NA,NA,NA,NA,211.2,NA
61598870,57,38,47.5,NA,NA,NA
61615203,NA,NA,50,NA,NA,NA
61636292,57,38,47.5,NA,NA,NA
61675934,57,38,47.5,111.72,75.81,93.77
61677221,57,38,47.5,NA,NA,NA
61677563,NA,NA,NA,66,44,NA
61690451,NA,NA,NA,123.2,NA,NA
61692077,264,NA,NA,277.2,NA,NA
61698463,57,38,47.5,NA,NA,NA
61718312,NA,NA,NA,NA,44,NA
61727221,NA,192,228,277.2,NA,NA
61734631,NA,NA,NA,NA,44,NA
61746799,57,38,47.5,63,42,NA
61751299,60,NA,NA,NA,NA,NA
61762950,57,38,47.5,117.6,NA,98.7
61776503,NA,NA,NA,290.4,NA,250.8
61776909,264,192,NA,277.2,NA,NA
61808134,NA,NA,NA,NA,NA,250.8
61816654,NA,NA,NA,330,NA,275
61819517,57,38,47.5,163.8,NA,138.6
61822351,60,NA,50,NA,113.4,138.6
61822609,NA,192,228,NA,201.6,239.4
61826065,57,38,47.5,111.72,75.81,93.77
61860594,105.28,71.44,88.36,NA,79.8,98.7
61869116,60,NA,50,163.8,NA,138.6
61871003,NA,NA,NA,NA,211.2,NA
61874625,105.28,71.44,88.36,117.6,NA,98.7
61889596,264,NA,228,277.2,NA,NA
61891770,60,NA,50,NA,42,NA
61904522,57,38,47.5,NA,79.8,98.7
61911619,NA,NA,NA,NA,211.2,250.8
61913789,57,38,47.5,117.6,NA,98.7
61920010,NA,NA,NA,NA,44,NA
61922042,NA,NA,NA,62.7,41.8,52.25
61924360,NA,NA,50,NA,NA,NA
61936564,60,NA,NA,NA,NA,NA
61944928,57,38,47.5,163.8,113.4,NA
61964356,57,38,47.5,163.8,NA,138.6
61972179,57,38,47.5,117.6,NA,98.7
61999129,57,38,47.5,NA,113.4,138.6
62041327,60,NA,50,117.6,NA,NA
62048945,NA,NA,NA,123.2,NA,103.4
62049169,60,NA,50,NA,79.8,NA
62056247,NA,NA,NA,NA,211.2,NA
62076336,NA,NA,NA,NA,44,NA
62078190,NA,NA,NA,NA,44,55
62078458,57,38,47.5,NA,NA,NA
62079183,NA,NA,NA,NA,44,NA
62086224,NA,NA,NA,123.2,NA,103.4
62099278,NA,NA,NA,62.7,41.8,52.25
62106516,57,38,47.5,117.6,79.8,NA
62113413,60,NA,50,117.6,NA,98.7
62131140,57,38,47.5,163.8,NA,138.6
62147394,NA,NA,NA,66,NA,55
62152377,60,NA,50,63,NA,52.5
62156611,NA,NA,NA,66,44,NA
62162757,60,NA,50,163.8,NA,NA
62165239,176.64,125.12,150.88,201.6,NA,172.2
62169801,264,192,NA,NA,201.6,NA
62174504,NA,NA,NA,62.7,41.8,52.25
62179671,NA,NA,NA,123.2,NA,103.4
62183835,NA,NA,NA,66,NA,NA
62192962,300,NA,250,NA,210,NA
62194466,57,38,47.5,NA,NA,NA
62197076,60,NA,50,NA,NA,52.5
62211422,NA,NA,NA,290.4,NA,250.8
62214168,57,38,47.5,117.6,79.8,NA
62225369,NA,NA,NA,NA,NA,275
62225892,57,38,47.5,63,42,NA
62229652,NA,NA,NA,NA,211.2,NA
62232758,237.6,172.8,205.2,249.48,181.44,215.46
62241154,60,NA,50,NA,113.4,NA
62259033,NA,NA,NA,275.88,200.64,238.26
62262849,NA,192,228,NA,201.6,NA
62269266,NA,NA,NA,66,NA,NA
62269317,NA,NA,NA,66,NA,55
62280146,NA,200,250,277.2,NA,239.4
62308069,264,192,NA,NA,201.6,NA
62308246,60,NA,50,63,42,NA
62313483,264,NA,NA,NA,201.6,NA
62315035,60,NA,NA,NA,NA,98.7
62335416,57,38,47.5,155.61,107.73,131.67
62341685,NA,NA,NA,62.7,41.8,52.25
62357473,57,38,47.5,163.8,NA,138.6
62359312,NA,NA,250,NA,210,NA
62367814,57,38,47.5,117.6,NA,98.7
62369086,NA,NA,NA,62.7,41.8,52.25
62379437,NA,NA,NA,NA,149.6,NA
62395229,60,NA,50,NA,NA,98.7
62406268,57,38,47.5,155.61,107.73,131.67
62407728,300,200,NA,315,NA,262.5
62412584,NA,NA,NA,163.02,112.86,137.94
62424039,NA,NA,NA,211.2,149.6,NA
62424258,NA,NA,NA,62.7,41.8,52.25
62434332,60,NA,50,117.6,NA,98.7
62434941,57,38,47.5,163.8,113.4,NA
62442589,60,NA,50,117.6,79.8,NA
62459012,192,NA,NA,NA,142.8,NA
62476020,60,NA,50,NA,79.8,98.7
62478385,60,NA,50,NA,113.4,NA
62479993,145.08,100.44,122.76,NA,NA,NA
62493781,145.08,100.44,122.76,152.33,105.46,128.9
62518943,264,NA,NA,277.2,NA,NA
62551533,57,38,47.5,NA,NA,NA
62555260,NA,NA,NA,163.02,112.86,137.94
62559298,NA,NA,NA,62.7,41.8,52.25
62559655,105.28,71.44,88.36,189.5,134.23,161.87
62575800,NA,NA,NA,290.4,NA,250.8
62584248,60,NA,50,117.6,NA,98.7
62599493,60,NA,50,NA,79.8,NA
62628286,NA,NA,NA,NA,44,55
62661237,NA,NA,NA,62.7,41.8,52.25
62668174,57,38,47.5,59.85,39.9,49.88
62670785,NA,NA,NA,66,NA,55
62678822,NA,NA,250,NA,210,NA
62682637,60,NA,50,163.8,NA,138.6
62694354,NA,192,228,277.2,NA,239.4
62698709,NA,NA,NA,330,NA,NA
62729009,57,38,47.5,63,42,NA
62750698,NA,NA,NA,62.7,41.8,52.25
62790910,NA,192,228,277.2,201.6,NA
62819159,105.28,71.44,88.36,201.6,NA,172.2
62824932,60,NA,50,117.6,NA,98.7
62831327,176.64,125.12,150.88,NA,NA,NA
62833140,300,NA,250,NA,201.6,NA
62848355,57,38,47.5,111.72,75.81,93.77
62851223,NA,NA,NA,66,NA,55
62863760,192,NA,164,315,NA,NA
62894022,57,38,47.5,155.61,107.73,131.67
62906595,57,38,47.5,59.85,39.9,49.88
62923443,NA,NA,NA,62.7,41.8,52.25
62933691,NA,NA,NA,275.88,200.64,238.26
62949504,237.6,172.8,205.2,277.2,NA,239.4
62967741,105.28,71.44,88.36,110.54,75.01,92.78
62971350,60,NA,NA,163.8,NA,NA
62993484,60,NA,50,NA,NA,138.6
63004962,60,NA,50,63,42,NA
63013152,60,NA,NA,NA,NA,NA
63046279,NA,NA,NA,117.04,79.42,98.23
63052528,NA,NA,NA,313.5,209,261.25
63052842,57,38,47.5,59.85,39.9,49.88
63056794,NA,NA,NA,66,NA,55
63060519,57,38,47.5,NA,NA,NA
63076288,NA,NA,NA,NA,NA,55
63078915,57,38,47.5,NA,NA,NA
63089355,57,38,47.5,59.85,39.9,49.88
63095745,57,38,47.5,NA,NA,NA
63108677,NA,NA,NA,66,44,NA
63110911,176.64,125.12,150.88,185.47,131.38,158.42
63116789,NA,NA,NA,NA,44,NA
63118257,57,38,47.5,155.61,107.73,131.67
63118870,NA,NA,NA,66,NA,NA
63130536,NA,NA,NA,200.64,142.12,171.38
63131259,60,NA,50,NA,79.8,NA
63132884,60,NA,50,163.8,113.4,NA
63146614,NA,NA,NA,66,NA,55
63161960,NA,NA,NA,330,NA,NA
63165007,264,192,NA,277.2,NA,239.4
63165314,NA,NA,NA,66,NA,NA
63169166,NA,NA,NA,62.7,41.8,52.25
63181740,57,38,47.5,NA,NA,NA
63187916,145.08,100.44,122.76,201.6,NA,172.2
63190955,NA,NA,NA,NA,44,55
63192415,57,38,47.5,NA,NA,NA
63200205,NA,NA,NA,163.02,112.86,137.94
63207672,264,192,NA,NA,201.6,NA
63216748,237.6,172.8,205.2,249.48,181.44,215.46
63227442,57,38,47.5,155.61,107.73,131.67
63253391,NA,NA,NA,NA,NA,250.8
63258865,NA,NA,228,NA,201.6,NA
63271907,NA,NA,NA,290.4,211.2,NA
63280364,57,38,47.5,155.61,107.73,131.67
63292660,57,38,47.5,NA,NA,NA
63302637,NA,NA,50,NA,NA,NA
63307071,60,NA,NA,NA,NA,NA
63321685,300,NA,250,NA,210,262.5
63322230,NA,NA,NA,117.04,79.42,98.23
63324042,NA,136,164,NA,NA,262.5
63328003,300,NA,250,315,210,NA
63336618,NA,NA,NA,66,NA,55
63344796,NA,NA,NA,62.7,41.8,52.25
63352367,60,NA,50,NA,113.4,NA
63360492,NA,NA,NA,NA,NA,103.4
63364632,57,38,47.5,59.85,39.9,49.88
63365290,60,40,NA,NA,NA,NA
63373957,57,38,47.5,NA,79.8,98.7
63379092,NA,NA,NA,62.7,41.8,52.25
63388362,57,38,47.5,117.6,NA,98.7
63395797,NA,NA,NA,66,44,NA
63404775,NA,NA,NA,275.88,200.64,238.26
63417609,NA,200,250,NA,201.6,239.4
63442392,NA,NA,NA,NA,149.6,NA
63456794,273,182,227.5,277.2,NA,239.4
63465055,237.6,172.8,205.2,277.2,NA,239.4
63483329,57,38,47.5,NA,NA,NA
63492009,NA,NA,228,277.2,NA,NA
63499394,NA,NA,250,NA,NA,239.4
63509759,NA,NA,NA,62.7,41.8,52.25
63514258,NA,NA,NA,66,44,NA
63515397,57,38,47.5,111.72,75.81,93.77
63534478,105.28,71.44,88.36,NA,NA,NA
63545220,NA,NA,50,NA,NA,NA
63547363,57,38,47.5,163.8,NA,138.6
63551330,57,38,47.5,163.8,NA,138.6
63565502,57,38,47.5,59.85,39.9,49.88
63574706,60,NA,50,63,NA,NA
63575123,57,38,47.5,163.8,NA,138.6
63591872,300,NA,250,315,NA,262.5
63607582,60,NA,NA,NA,NA,98.7
63623794,NA,76,94,NA,NA,NA
63627495,57,38,47.5,59.85,39.9,49.88
63628425,237.6,172.8,205.2,277.2,NA,239.4
63642462,57,38,47.5,NA,79.8,98.7
63647910,57,38,47.5,155.61,107.73,131.67
63650515,264,NA,228,NA,201.6,NA
63657068,60,NA,50,117.6,79.8,NA
63662377,NA,NA,NA,62.7,41.8,52.25
63683725,NA,NA,132,201.6,NA,NA
63687309,60,NA,NA,NA,42,NA
63695399,NA,76,94,NA,NA,NA
63697106,NA,192,228,277.2,NA,NA
63699441,NA,200,250,277.2,NA,NA
63701583,60,NA,50,163.8,NA,NA
63712626,60,NA,50,63,NA,52.5
63713665,NA,NA,NA,66,44,NA
63719892,60,NA,50,NA,NA,138.6
63722017,60,NA,50,NA,113.4,138.6
63726680,57,38,47.5,117.6,NA,98.7
63732412,57,38,47.5,59.85,39.9,49.88
63739280,NA,NA,NA,62.7,41.8,52.25
63756149,NA,NA,228,NA,NA,239.4
63757483,176.64,125.12,150.88,185.47,131.38,158.42
63767339,57,38,47.5,59.85,39.9,49.88
63768405,NA,NA,NA,62.7,41.8,52.25
63771348,NA,NA,50,NA,NA,NA
63776770,192,136,NA,NA,NA,NA
63782668,57,38,47.5,NA,NA,NA
63792921,60,NA,50,163.8,113.4,NA
63795013,264,NA,228,277.2,NA,NA
63798650,57,38,47.5,63,NA,52.5
63801340,57,38,47.5,63,42,NA
63813169,57,38,47.5,163.8,NA,138.6
63841733,57,38,47.5,111.72,75.81,93.77
63856700,156,NA,132,163.8,113.4,NA
63867452,60,NA,50,NA,NA,138.6
63909678,156,NA,132,163.8,NA,NA
63913345,NA,192,228,NA,201.6,NA
63918013,264,NA,NA,277.2,NA,NA
63941899,57,38,47.5,NA,79.8,98.7
63943465,NA,NA,NA,62.7,41.8,52.25
63959491,NA,NA,NA,NA,NA,55
63965789,NA,NA,NA,123.2,NA,NA
63976482,57,38,47.5,63,NA,52.5
63977556,57,38,47.5,NA,NA,NA
63982042,176.64,125.12,150.88,255.02,185.47,220.25
63983262,60,NA,50,NA,42,52.5
63989374,NA,NA,NA,NA,211.2,NA
63995777,NA,NA,NA,200.64,142.12,171.38
63995894,192,136,NA,NA,142.8,172.2
63997415,NA,NA,NA,62.7,41.8,52.25
64009806,57,38,47.5,117.6,NA,98.7
64009877,176.64,125.12,150.88,255.02,185.47,220.25
64014771,60,NA,50,NA,113.4,138.6
64026672,57,38,47.5,63,42,NA
64042184,273,182,227.5,286.65,191.1,238.88
64048187,105.28,71.44,88.36,NA,113.4,138.6
64051047,57,38,47.5,117.6,79.8,NA
64057551,57,38,47.5,155.61,107.73,131.67
64058536,176.64,125.12,150.88,NA,NA,NA
64061719,273,182,227.5,286.65,191.1,238.88
64063118,60,NA,50,NA,79.8,NA
64078641,57,38,47.5,63,NA,52.5
64079732,57,38,47.5,63,NA,52.5
64083176,273,182,227.5,252.25,183.46,217.85
64099166,NA,NA,NA,66,NA,NA
64102289,NA,NA,50,NA,NA,NA
64103323,NA,NA,NA,200.64,142.12,171.38
64108200,264,192,NA,277.2,201.6,NA
64111541,NA,NA,NA,NA,211.2,NA
64117634,NA,NA,NA,NA,44,NA
64120740,57,38,47.5,NA,NA,NA
64135631,60,NA,50,NA,113.4,NA
64138226,300,NA,250,277.2,NA,239.4
64142886,NA,NA,228,NA,201.6,NA
64148991,60,NA,NA,NA,113.4,NA
64176623,112,76,NA,NA,NA,NA
64188714,105.28,71.44,88.36,NA,NA,NA
64206785,57,38,47.5,NA,79.8,98.7
64214446,NA,NA,NA,NA,44,NA
64233362,112,NA,94,201.6,NA,172.2
64234965,57,38,47.5,NA,NA,NA
64241654,57,38,47.5,NA,NA,NA
64248179,NA,NA,NA,NA,220,NA
64250798,57,38,47.5,NA,NA,NA
64251496,112,NA,94,NA,79.8,NA
64252571,NA,40,50,NA,NA,NA
64280538,57,38,47.5,NA,NA,NA
64298261,57,38,47.5,155.61,107.73,131.67
64308538,57,38,47.5,155.61,107.73,131.67
64309342,300,NA,NA,NA,NA,239.4
64310250,NA,NA,NA,275.88,200.64,238.26
64318547,264,NA,NA,277.2,NA,NA
64322810,57,38,47.5,NA,42,52.5
64333716,60,NA,50,63,42,NA
64351109,264,NA,228,NA,NA,239.4
64352481,57,38,47.5,63,42,NA
64360612,57,38,47.5,NA,NA,NA
64369501,NA,NA,NA,66,NA,NA
64373264,60,NA,50,NA,113.4,NA
64406189,57,38,47.5,111.72,75.81,93.77
64413579,57,38,47.5,NA,NA,NA
64415406,57,38,47.5,163.8,NA,138.6
64419570,NA,NA,228,NA,201.6,NA
64432800,57,38,47.5,111.72,75.81,93.77
64436787,NA,200,250,NA,NA,NA
64447098,145.08,100.44,122.76,292.95,195.3,244.13
64449397,105.28,71.44,88.36,NA,NA,NA
64451554,NA,NA,NA,NA,149.6,NA
64497166,60,NA,50,63,NA,52.5
64508537,60,40,NA,NA,NA,NA
64537711,NA,NA,94,NA,NA,NA
64553759,60,NA,50,63,42,NA
64555526,NA,192,228,NA,201.6,NA
64559869,NA,NA,NA,NA,211.2,NA
64572423,264,NA,228,277.2,NA,239.4
64578436,NA,200,250,NA,NA,NA
64579098,NA,NA,NA,66,NA,55
64586394,264,192,NA,NA,201.6,NA
64605681,192,136,NA,NA,NA,172.2
64606895,NA,NA,50,NA,NA,NA
64613673,NA,NA,NA,330,NA,275
64618504,57,38,47.5,59.85,39.9,49.88
64642489,57,38,47.5,117.6,79.8,NA
64644670,237.6,172.8,205.2,277.2,201.6,NA
64645745,57,38,47.5,NA,79.8,98.7
64647240,NA,NA,NA,66,44,NA
64654703,264,NA,228,NA,NA,239.4
64658257,60,40,NA,NA,NA,NA
64665901,57,38,47.5,NA,NA,NA
64667822,NA,NA,NA,123.2,NA,NA
64670538,60,NA,NA,NA,NA,NA
64676973,NA,40,50,NA,NA,NA
64695134,NA,40,50,NA,NA,NA
64696524,57,38,47.5,NA,42,52.5
64701209,57,38,47.5,111.72,75.81,93.77
64715134,60,NA,NA,NA,NA,NA
64723997,60,NA,50,163.8,NA,NA
64726223,60,NA,50,117.6,NA,NA
64729192,NA,NA,50,NA,NA,138.6
64757110,105.28,71.44,88.36,189.5,134.23,161.87
64767155,60,NA,50,NA,113.4,138.6
64769104,NA,NA,NA,200.64,142.12,171.38
64770601,112,NA,94,201.6,NA,NA
64775878,57,38,47.5,59.85,39.9,49.88
64786020,60,NA,50,NA,42,NA
64789571,NA,NA,NA,66,44,NA
64793240,NA,NA,50,117.6,NA,NA
64794499,NA,NA,NA,62.7,41.8,52.25
64802235,57,38,47.5,NA,NA,NA
64804163,NA,200,250,NA,210,262.5
64811537,NA,NA,NA,NA,211.2,NA
64841793,57,38,47.5,111.72,75.81,93.77
64870425,NA,NA,NA,NA,83.6,103.4
64876698,60,NA,50,NA,NA,138.6
64886559,60,40,NA,NA,NA,NA
64911664,NA,NA,NA,62.7,41.8,52.25
64926246,60,NA,NA,NA,NA,NA
64929316,NA,NA,NA,163.02,112.86,137.94
64935814,176.64,125.12,150.88,201.6,NA,172.2
64940687,NA,NA,NA,275.88,200.64,238.26
64964567,NA,40,50,NA,NA,NA
64971451,57,38,47.5,163.8,NA,138.6
64984971,57,38,47.5,163.8,113.4,NA
64993288,156,NA,NA,315,NA,NA
65007705,60,NA,50,163.8,113.4,NA
65029969,60,NA,50,117.6,79.8,NA
65033529,237.6,172.8,205.2,NA,201.6,239.4
65041352,112,NA,94,NA,142.8,NA
65047606,60,NA,50,NA,NA,52.5
65063031,57,38,47.5,63,NA,52.5
65068022,176.64,125.12,150.88,201.6,142.8,NA
65076267,60,NA,50,163.8,NA,NA
65082773,NA,NA,NA,62.7,41.8,52.25
65093539,156,NA,132,NA,210,262.5
65136338,60,40,NA,NA,NA,NA
65140367,57,38,47.5,63,NA,52.5
65147705,NA,NA,NA,62.7,41.8,52.25
65151505,NA,NA,NA,62.7,41.8,52.25
65157135,57,38,47.5,63,NA,52.5
65162094,NA,NA,50,NA,NA,NA
65162576,NA,NA,NA,66,NA,55
65164612,105.28,71.44,88.36,117.6,NA,98.7
65177110,NA,NA,NA,275.88,200.64,238.26
65190581,57,38,47.5,NA,NA,NA
65193411,112,76,NA,NA,NA,NA
65227307,60,NA,50,NA,NA,NA
65228254,NA,NA,132,NA,142.8,NA
65231139,57,38,47.5,NA,79.8,98.7
