ACCT_ID,FIRST_YR_CUSTOMER,COUNTRY,ACCT_MGR_STATUS,ACCT_REVENUE_CAT,ACCT_EMPLOYEE_CAT,ACCT_TYPE
96547772,2015,GERMANY,MANAGER,$20-$50m,11 - 50 employees,Research
96557264,2015,UNITED STATES,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Research
96564494,2015,UNITED STATES,SENIOR MANAGER,$20-$50m,11 - 50 employees,Academic
96583510,2015,NETHERLANDS,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Research
96637344,2015,UNITED STATES,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Academic
96657349,2015,SPAIN,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Research
96682448,2015,NETHERLANDS,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Research
96751908,2015,BELGIUM,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
96755432,2015,RUSSIA,MANAGER,Less than $20m,0 - 10 employees,Academic
96781451,2015,NETHERLANDS,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Academic
96807707,2015,NETHERLANDS,MANAGER,$1bn+,1001 - 5000 employees,Research
96825321,2015,UNITED STATES,MANAGER,$500m-$1bn,1001 - 5000 employees,Research
96826087,2015,UNITED STATES,SENIOR MANAGER,$20-$50m,51 - 100 employees,Academic
96881086,2015,UNITED KINGDOM,SENIOR MANAGER,Less than $20m,0 - 10 employees,Corporate
96913337,2015,SPAIN,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Academic
96915290,2015,UNITED KINGDOM,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
96981691,2015,SPAIN,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Research
97167158,2015,FRANCE,MANAGER,$50-$100m,100 - 500 employees,Research
97188310,2015,NETHERLANDS,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Research
97197478,2015,FRANCE,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate
97312922,2015,SPAIN,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Academic
97319862,2015,SPAIN,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic
97360773,2015,UNITED KINGDOM,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic
97408089,2015,GERMANY,SENIOR MANAGER,$50-$100m,100 - 500 employees,Research
97410392,2015,FRANCE,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Research
97453260,2015,RUSSIA,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate
97479093,2015,SPAIN,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Research
97492478,2015,FRANCE,MANAGER,Less than $20m,0 - 10 employees,Corporate
97526505,2015,FRANCE,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Corporate
97544779,2015,FRANCE,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Research
97639626,2015,NETHERLANDS,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Research
97651085,2015,RUSSIA,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
97656575,2015,SPAIN,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Research
97661212,2015,GERMANY,MANAGER,$50-$100m,51 - 100 employees,Corporate
97672827,2015,BELGIUM,SENIOR MANAGER,Less than $20m,0 - 10 employees,Academic
97743970,2015,SPAIN,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
97802660,2015,UNITED KINGDOM,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Corporate
97832503,2015,RUSSIA,SENIOR MANAGER,$100-$500m,100 - 500 employees,Corporate
97878707,2015,RUSSIA,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
98025859,2015,FRANCE,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
98050444,2015,GERMANY,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Research
98142770,2015,NETHERLANDS,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Research
98202057,2015,SPAIN,SENIOR MANAGER,$20-$50m,51 - 100 employees,Research
98224274,2015,FRANCE,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Academic
98242667,2015,RUSSIA,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate
98264658,2015,RUSSIA,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Academic
98272412,2015,UNITED STATES,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Research
98423926,2015,GERMANY,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research
98443467,2015,UNITED STATES,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Academic
98452077,2015,UNITED STATES,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic
98548121,2015,UNITED STATES,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Academic
98554864,2015,NETHERLANDS,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Corporate
98576633,2015,UNITED STATES,SENIOR MANAGER,$100-$500m,100 - 500 employees,Academic
98579067,2015,UNITED STATES,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate
98605630,2015,UNITED STATES,SENIOR MANAGER,$50-$100m,100 - 500 employees,Research
98628090,2015,RUSSIA,MANAGER,$20-$50m,11 - 50 employees,Research
98634831,2015,FRANCE,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Academic
98685528,2015,UNITED STATES,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic
98691149,2015,UNITED STATES,SENIOR MANAGER,$20-$50m,11 - 50 employees,Academic
98735917,2015,RUSSIA,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Academic
98825915,2015,UNITED KINGDOM,MANAGER,$50-$100m,51 - 100 employees,Corporate
98836672,2015,GERMANY,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Research
98886388,2015,UNITED STATES,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
98890870,2015,NETHERLANDS,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Academic
98971573,2015,GERMANY,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research
98974743,2015,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Research
99058178,2015,UNITED KINGDOM,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate
99082256,2015,BELGIUM,MANAGER,Less than $20m,0 - 10 employees,Research
99158845,2015,NETHERLANDS,SENIOR MANAGER,$1bn+,5000+ employees,Research
99201577,2015,UNITED STATES,HEAD OF FUNCTION,$1bn+,5000+ employees,Research
99219826,2015,UNITED STATES,MANAGER,$20-$50m,11 - 50 employees,Corporate
99246498,2015,RUSSIA,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Academic
99263804,2015,UNITED STATES,MANAGER,$50-$100m,100 - 500 employees,Research
99288649,2015,SPAIN,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Research
99330101,2015,GERMANY,SENIOR MANAGER,$20-$50m,51 - 100 employees,Research
99331331,2015,UNITED STATES,SENIOR MANAGER,$20-$50m,51 - 100 employees,Research
99338863,2015,GERMANY,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic
99340297,2015,GERMANY,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Research
99372238,2015,FRANCE,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Corporate
99413730,2015,SPAIN,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Corporate
99431075,2015,NETHERLANDS,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Research
99539540,2015,FRANCE,MANAGER,Less than $20m,0 - 10 employees,Research
99550585,2015,UNITED STATES,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate
99567596,2015,RUSSIA,MANAGER,$20-$50m,11 - 50 employees,Corporate
99618212,2015,UNITED KINGDOM,SENIOR MANAGER,Less than $20m,11 - 50 employees,Corporate
99626049,2015,SPAIN,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
99633452,2015,UNITED KINGDOM,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Academic
99652887,2015,SPAIN,MANAGER,$100-$500m,100 - 500 employees,Corporate
99669052,2015,SPAIN,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Research
99706119,2015,GERMANY,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Corporate
99716827,2015,UNITED STATES,SENIOR MANAGER,Less than $20m,0 - 10 employees,Academic
99751207,2015,BELGIUM,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Corporate
99764966,2015,BELGIUM,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Corporate
99796103,2015,NETHERLANDS,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Academic
99809440,2015,GERMANY,MANAGER,$20-$50m,51 - 100 employees,Research
99857722,2015,UNITED KINGDOM,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Corporate
99872469,2015,FRANCE,SENIOR MANAGER,Less than $20m,11 - 50 employees,Research
99926709,2015,GERMANY,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Research
10003769,2014,UNITED STATES,MANAGER,$50-$100m,100 - 500 employees,Academic
10031857,2014,UNITED KINGDOM,HEAD OF FUNCTION,$1bn+,5000+ employees,Research
10047110,2014,GERMANY,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate
10107876,2014,RUSSIA,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate
10110252,2014,IRELAND,BOARD DIRECTOR,$1bn+,5000+ employees,Corporate
10148939,2014,IRELAND,MANAGER,$20-$50m,11 - 50 employees,Research
10186905,2014,UNITED KINGDOM,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Academic
10214838,2014,IRELAND,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Corporate
10242185,2014,FRANCE,MANAGER,$100-$500m,100 - 500 employees,Research
10353404,2014,GERMANY,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Academic
10376691,2014,NETHERLANDS,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Research
10458885,2014,UNITED STATES,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Research
10511330,2014,SPAIN,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Academic
10526577,2014,GERMANY,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Academic
10557758,2014,SPAIN,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
10664425,2014,SPAIN,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Academic
10756486,2014,UNITED STATES,MANAGER,$50-$100m,51 - 100 employees,Academic
10773598,2014,GERMANY,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Corporate
10814539,2014,UNITED STATES,MANAGER,$100-$500m,100 - 500 employees,Academic
10823393,2014,UNITED KINGDOM,SENIOR MANAGER,$50-$100m,51 - 100 employees,Academic
10849085,2014,SPAIN,SENIOR MANAGER,Less than $20m,0 - 10 employees,Corporate
10906971,2014,SPAIN,SENIOR MANAGER,$100-$500m,100 - 500 employees,Academic
11079375,2014,GERMANY,SENIOR MANAGER,Less than $20m,0 - 10 employees,Corporate
11190602,2014,BELGIUM,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Corporate
11293292,2014,NETHERLANDS,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Research
11340746,2014,NETHERLANDS,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate
11342562,2014,NETHERLANDS,MANAGER,$500m-$1bn,501 - 1000 employees,Research
11346156,2014,FRANCE,MANAGER,$20-$50m,51 - 100 employees,Research
11406891,2014,NETHERLANDS,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
11438822,2014,UNITED KINGDOM,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Research
11642152,2014,UNITED STATES,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Academic
11693392,2014,NETHERLANDS,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Research
11748539,2014,BELGIUM,SENIOR MANAGER,Less than $20m,0 - 10 employees,Corporate
11927402,2014,RUSSIA,MANAGER,$20-$50m,11 - 50 employees,Research
11928629,2014,FRANCE,MANAGER,$100-$500m,501 - 1000 employees,Academic
12012109,2014,SPAIN,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Corporate
12096305,2014,GERMANY,MANAGER,Less than $20m,0 - 10 employees,Corporate
12132614,2014,UNITED STATES,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Research
12144724,2014,UNITED STATES,BOARD DIRECTOR,$1bn+,5000+ employees,Academic
12232195,2014,UNITED STATES,MANAGER,$50-$100m,100 - 500 employees,Academic
12278698,2014,IRELAND,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Research
12298231,2014,UNITED STATES,MANAGER,$100-$500m,100 - 500 employees,Corporate
12304211,2014,GERMANY,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Research
12360037,2014,UNITED KINGDOM,MANAGER,$20-$50m,51 - 100 employees,Corporate
12394593,2014,SPAIN,MANAGER,$20-$50m,51 - 100 employees,Academic
12422215,2014,BELGIUM,MANAGER,$500m-$1bn,1001 - 5000 employees,Academic
12503441,2014,FRANCE,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Research
12524563,2014,UNITED STATES,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic
12599351,2014,UNITED STATES,MANAGER,Less than $20m,0 - 10 employees,Academic
12639533,2014,RUSSIA,MANAGER,$100-$500m,100 - 500 employees,Academic
12654699,2014,FRANCE,MANAGER,$100-$500m,501 - 1000 employees,Corporate
12702804,2014,NETHERLANDS,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Research
12722115,2014,NETHERLANDS,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Academic
12785881,2014,NETHERLANDS,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
12868232,2014,GERMANY,BOARD DIRECTOR,$1bn+,5000+ employees,Academic
12921731,2014,SPAIN,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate
13059239,2014,BELGIUM,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Research
13177760,2014,RUSSIA,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Corporate
13263545,2014,UNITED KINGDOM,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Research
13280747,2014,GERMANY,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Research
13469725,2014,UNITED KINGDOM,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research
13671363,2014,FRANCE,MANAGER,$500m-$1bn,501 - 1000 employees,Research
13694803,2014,FRANCE,MANAGER,$20-$50m,51 - 100 employees,Corporate
13744532,2014,SPAIN,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Academic
13785567,2014,NETHERLANDS,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Academic
13797632,2014,SPAIN,MANAGER,$20-$50m,51 - 100 employees,Academic
13846568,2014,FRANCE,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
13932887,2014,RUSSIA,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Corporate
13942730,2014,BELGIUM,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
14017968,2014,SPAIN,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate
14017990,2014,NETHERLANDS,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate
14135044,2014,UNITED STATES,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Research
14153316,2014,GERMANY,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Research
14165490,2014,RUSSIA,MANAGER,$20-$50m,11 - 50 employees,Academic
14385344,2014,BELGIUM,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Research
14392114,2014,UNITED STATES,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate
14399877,2014,BELGIUM,SENIOR MANAGER,Less than $20m,0 - 10 employees,Research
14418936,2014,UNITED KINGDOM,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Corporate
14589994,2014,BELGIUM,SENIOR MANAGER,$50-$100m,100 - 500 employees,Research
14675720,2014,FRANCE,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Research
14736809,2014,UNITED KINGDOM,MANAGER,$500m-$1bn,501 - 1000 employees,Academic
14821786,2014,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Research
14823685,2014,IRELAND,MANAGER,$500m-$1bn,501 - 1000 employees,Corporate
14860810,2014,UNITED STATES,MANAGER,Less than $20m,0 - 10 employees,Research
14963780,2014,GERMANY,SENIOR MANAGER,$20-$50m,51 - 100 employees,Corporate
14999442,2014,UNITED STATES,SENIOR MANAGER,$20-$50m,11 - 50 employees,Corporate
15074961,2014,BELGIUM,MANAGER,$50-$100m,100 - 500 employees,Corporate
15164169,2014,BELGIUM,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research
15221044,2014,UNITED STATES,MANAGER,$50-$100m,100 - 500 employees,Corporate
15305427,2014,NETHERLANDS,MANAGER,$50-$100m,100 - 500 employees,Academic
15319778,2014,FRANCE,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Research
15360370,2014,UNITED STATES,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Academic
15526776,2014,NETHERLANDS,MANAGER,$1bn+,1001 - 5000 employees,Research
15531099,2014,IRELAND,MANAGER,$100-$500m,100 - 500 employees,Corporate
15539545,2014,RUSSIA,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate
15544552,2014,UNITED KINGDOM,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Research
15573704,2014,IRELAND,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate
15622395,2014,UNITED KINGDOM,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Research
15628581,2014,SPAIN,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Academic
15664455,2014,IRELAND,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
15688885,2014,UNITED KINGDOM,SENIOR MANAGER,Less than $20m,11 - 50 employees,Corporate
15743615,2014,UNITED STATES,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Academic
15845934,2014,NETHERLANDS,MANAGER,$500m-$1bn,1001 - 5000 employees,Research
15917074,2014,NETHERLANDS,SENIOR MANAGER,Less than $20m,11 - 50 employees,Corporate
15940573,2014,NETHERLANDS,MANAGER,$100-$500m,501 - 1000 employees,Corporate
15999971,2014,UNITED KINGDOM,MANAGER,$1bn+,5000+ employees,Research
16049506,2014,IRELAND,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate
16054031,2014,SPAIN,MANAGER,$50-$100m,100 - 500 employees,Research
16134496,2014,RUSSIA,MANAGER,Less than $20m,0 - 10 employees,Research
16248984,2014,BELGIUM,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Research
16293346,2014,SPAIN,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research
16351850,2014,NETHERLANDS,MANAGER,$500m-$1bn,1001 - 5000 employees,Academic
16390890,2014,UNITED STATES,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Academic
16416234,2014,SPAIN,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Academic
16427476,2014,FRANCE,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate
16463441,2014,SPAIN,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Academic
16532425,2014,FRANCE,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Corporate
16562955,2014,IRELAND,MANAGER,$20-$50m,51 - 100 employees,Academic
16621287,2014,NETHERLANDS,MANAGER,$1bn+,1001 - 5000 employees,Research
16695919,2014,FRANCE,BOARD DIRECTOR,$1bn+,5000+ employees,Academic
16756257,2014,NETHERLANDS,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Corporate
16821045,2014,GERMANY,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate
16889184,2014,UNITED KINGDOM,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Research
16911599,2014,FRANCE,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Academic
16937150,2014,NETHERLANDS,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Research
16947893,2014,RUSSIA,MANAGER,$50-$100m,51 - 100 employees,Corporate
17098209,2014,FRANCE,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research
17122099,2014,UNITED KINGDOM,MANAGER,$100-$500m,501 - 1000 employees,Academic
17134653,2014,GERMANY,MANAGER,$20-$50m,51 - 100 employees,Corporate
17279338,2014,SPAIN,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Research
17310004,2014,UNITED STATES,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic
17356563,2014,FRANCE,HEAD OF FUNCTION,$1bn+,5000+ employees,Academic
17679493,2014,UNITED STATES,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
17685255,2014,SPAIN,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic
17690943,2014,RUSSIA,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Academic
17693785,2014,UNITED KINGDOM,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Academic
17759475,2014,BELGIUM,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Academic
17833847,2014,FRANCE,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Corporate
17886949,2014,UNITED STATES,MANAGER,$1bn+,1001 - 5000 employees,Corporate
17903723,2014,FRANCE,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Research
17945557,2014,UNITED KINGDOM,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
17955275,2014,SPAIN,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research
17972236,2014,GERMANY,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Research
18061892,2014,SPAIN,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Corporate
18065673,2014,FRANCE,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Corporate
18147497,2014,UNITED STATES,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research
18244112,2014,FRANCE,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Academic
18255341,2014,UNITED KINGDOM,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Research
18282896,2014,FRANCE,BOARD DIRECTOR,$1bn+,5000+ employees,Corporate
18322932,2014,GERMANY,MANAGER,$20-$50m,51 - 100 employees,Academic
18478698,2014,UNITED STATES,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic
18480925,2014,UNITED STATES,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Research
18637357,2014,FRANCE,MANAGER,$20-$50m,11 - 50 employees,Academic
18671629,2014,NETHERLANDS,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate
18793777,2014,SPAIN,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Academic
18830487,2014,RUSSIA,MANAGER,$100-$500m,100 - 500 employees,Research
18859099,2014,GERMANY,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Academic
18871996,2014,UNITED KINGDOM,HEAD OF FUNCTION,$1bn+,5000+ employees,Research
18906999,2014,SPAIN,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research
18968690,2014,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
19056508,2014,SPAIN,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Academic
19245391,2014,GERMANY,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Research
19280622,2014,UNITED STATES,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Corporate
19429825,2014,NETHERLANDS,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Research
19548893,2014,UNITED KINGDOM,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Corporate
19674886,2014,SPAIN,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Research
19701592,2014,FRANCE,MANAGER,$1bn+,1001 - 5000 employees,Research
19741007,2014,FRANCE,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Academic
19795400,2014,UNITED STATES,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
19800149,2014,SPAIN,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Academic
19823194,2014,UNITED STATES,SENIOR MANAGER,$1bn+,5000+ employees,Corporate
19834358,2014,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Academic
